MSN,year,quantity
ESICB,1997,13158.0
ESRCB,1997,9103.0
ESTCB,1997,31947.0
ESTXB,1997,31947.0
EYICB,1997,0.0
EYTCB,1997,0.0
FFTCB,1997,250981.0
FNICB,1997,0.0
FOICB,1997,0.0
FSICB,1997,0.0
GDPRX,1997,55741.0
GECCB,1997,0.0
GEEGB,1997,2506.0
GEICB,1997,0.0
GERCB,1997,0.0
GETCB,1997,2506.0
GETXB,1997,0.0
HLACB,1997,7.0
HLCCB,1997,557.0
HLICB,1997,20.0
HLRCB,1997,337.0
HLTCB,1997,922.0
HLTXB,1997,922.0
HYCCB,1997,0.0
HYEGB,1997,496.0
HYICB,1997,682.0
HYTCB,1997,1178.0
HYTXB,1997,682.0
IQICB,1997,0.0
IQTCB,1997,0.0
IYICB,1997,0.0
IYTCB,1997,0.0
JFACB,1997,57955.0
JFTCB,1997,57955.0
JFTXB,1997,57955.0
KSCCB,1997,1.0
KSICB,1997,2.0
KSRCB,1997,0.0
KSTCB,1997,3.0
KSTXB,1997,3.0
LOACB,1997,0.0
LOCCB,1997,22846.0
LOICB,1997,31039.0
LORCB,1997,21474.0
LOTCB,1997,75359.0
LOTXB,1997,75359.0
LUACB,1997,452.0
LUICB,1997,120.0
LUTCB,1997,572.0
LUTXB,1997,572.0
MBICB,1997,0.0
MGACB,1997,47387.0
MGCCB,1997,58.0
MGICB,1997,1261.0
MGTCB,1997,48706.0
MGTXB,1997,48706.0
MMTCB,1997,48706.0
MSICB,1997,0.0
NAICB,1997,0.0
NGACB,1997,0.0
NGCCB,1997,1804.0
NGEIB,1997,0.0
NGICB,1997,352.0
NGRCB,1997,533.0
NGTCB,1997,2689.0
NGTPB,1997,2.2
NGTXB,1997,2689.0
NNTCB,1997,0.0
NUEGB,1997,0.0
NUETB,1997,0.0
OHICB,1997,0.0
OPICB,1997,12908.0
OPTCB,1997,12908.0
OPTXB,1997,12908.0
P1ICB,1997,18009.0
P1TCB,1997,19070.0
P1TXB,1997,19070.0
PAACB,1997,117181.0
PACCB,1997,2967.0
PAEIB,1997,81754.0
PAICB,1997,28225.0
PARCB,1997,340.0
PATCB,1997,230468.0
PATPB,1997,190.2
PATXB,1997,148714.0
PCCCB,1997,0.0
PCEIB,1997,0.0
PCICB,1997,2350.0
PCTCB,1997,2350.0
PCTXB,1997,2350.0
PLICB,1997,0.0
PMTCB,1997,230468.0
PPICB,1997,0.0
PPTCB,1997,0.0
PQACB,1997,0.0
PQCCB,1997,0.0
PQICB,1997,0.0
PQRCB,1997,0.0
PQTCB,1997,0.0
PQTXB,1997,0.0
PYICB,1997,0.0
PYTCB,1997,0.0
RETCB,1997,22502.0
RFACB,1997,3077.0
RFCCB,1997,69.0
RFEIB,1997,68356.0
RFICB,1997,5310.0
RFTCB,1997,76812.0
RFTXB,1997,8456.0
SFCCB,1997,1804.0
SFEIB,1997,0.0
SFINB,1997,352.0
SFRCB,1997,533.0
SFTCB,1997,2689.0
SGICB,1997,13737.0
SNICB,1997,0.0
SOCCB,1997,3.0
SOEGB,1997,0.0
SOICB,1997,1.0
SORCB,1997,1218.0
SOTCB,1997,1222.0
SOTXB,1997,1222.0
TEACB,1997,117181.0
TEAPB,1997,96.7
TECCB,1997,35502.0
TECPB,1997,29.3
TEEIB,1997,107306.0
TEICB,1997,88664.0
TEIPB,1997,73.2
TERCB,1997,32135.0
TERPB,1997,26.5
TETCB,1997,273483.0
TETGR,1997,4.91
TETPB,1997,225.7
TETXB,1997,273483.0
TNACB,1997,117181.0
TNCCB,1997,12656.0
TNICB,1997,57625.0
TNRCB,1997,10661.0
TNTXB,1997,198124.0
TPOPP,1997,1212.0
UOICB,1997,-977.0
USICB,1997,0.0
WDCCB,1997,0.0
WDEIB,1997,0.0
WDICB,1997,24.0
WDRCB,1997,0.0
WDTCB,1997,24.0
WSCCB,1997,0.0
WSEIB,1997,5608.0
WSICB,1997,11801.0
WSTCB,1997,17409.0
WWCCB,1997,0.0
WWEIB,1997,5608.0
WWICB,1997,11825.0
WWTCB,1997,17433.0
WWTXB,1997,11825.0
WXICB,1997,61.0
WYCCB,1997,0.0
WYEGB,1997,164.0
WYICB,1997,0.0
WYTCB,1997,164.0
WYTXB,1997,0.0
ABICB,1998,37.0
ARICB,1998,2138.0
ARTCB,1998,2138.0
ARTXB,1998,2138.0
AVACB,1998,540.0
AVTCB,1998,540.0
AVTXB,1998,540.0
BDACB,1998,0.0
BDLCB,1998,0.0
BDTCB,1998,0.0
BFLCB,1998,0.0
BFTCB,1998,0.0
BMTCB,1998,16548.0
BQICB,1998,0.0
BQTCB,1998,0.0
BYICB,1998,0.0
BYTCB,1998,0.0
CLACB,1998,0.0
CLCCB,1998,0.0
CLEIB,1998,14859.0
CLICB,1998,3364.0
CLKCB,1998,0.0
CLOCB,1998,3364.0
CLRCB,1998,0.0
CLTCB,1998,18223.0
CLTXB,1998,3364.0
COICB,1998,0.0
DFACB,1998,7229.0
DFCCB,1998,1225.0
DFEIB,1998,14042.0
DFICB,1998,3400.0
DFRCB,1998,2.0
DFTCB,1998,25899.0
DFTXB,1998,11856.0
DKEIB,1998,14042.0
DMTCB,1998,25899.0
ELEXB,1998,0.0
ELIMB,1998,0.0
ELISB,1998,0.0
ELNIB,1998,0.0
EMACB,1998,0.0
EMCCB,1998,0.0
EMICB,1998,0.0
EMLCB,1998,0.0
EMTCB,1998,0.0
EQICB,1998,0.0
EQTCB,1998,0.0
ESACB,1998,0.0
ESCCB,1998,9666.0
ESICB,1998,12923.0
ESRCB,1998,9010.0
ESTCB,1998,31599.0
ESTXB,1998,31599.0
EYICB,1998,0.0
EYTCB,1998,0.0
FFTCB,1998,251731.0
FNICB,1998,0.0
FOICB,1998,0.0
FSICB,1998,0.0
GDPRX,1998,54353.0
GECCB,1998,0.0
GEEGB,1998,2418.0
GEICB,1998,0.0
GERCB,1998,0.0
GETCB,1998,2418.0
GETXB,1998,0.0
HLACB,1998,3.0
HLCCB,1998,1585.0
HLICB,1998,624.0
HLRCB,1998,959.0
HLTCB,1998,3171.0
HLTXB,1998,3171.0
HYCCB,1998,0.0
HYEGB,1998,468.0
HYICB,1998,768.0
HYTCB,1998,1237.0
HYTXB,1998,768.0
IQICB,1998,0.0
IQTCB,1998,0.0
IYICB,1998,0.0
IYTCB,1998,0.0
JFACB,1998,56695.0
JFTCB,1998,56695.0
JFTXB,1998,56695.0
KSCCB,1998,1.0
KSICB,1998,1.0
KSRCB,1998,0.0
KSTCB,1998,1.0
KSTXB,1998,1.0
LOACB,1998,0.0
LOCCB,1998,22646.0
LOICB,1998,30275.0
LORCB,1998,21108.0
LOTCB,1998,74030.0
LOTXB,1998,74030.0
LUACB,1998,473.0
LUICB,1998,125.0
LUTCB,1998,599.0
LUTXB,1998,599.0
MBICB,1998,0.0
MGACB,1998,47167.0
MGCCB,1998,58.0
MGICB,1998,1383.0
MGTCB,1998,48608.0
MGTXB,1998,48608.0
MMTCB,1998,48608.0
MSICB,1998,0.0
NAICB,1998,0.0
NGACB,1998,0.0
NGCCB,1998,1845.0
NGEIB,1998,0.0
NGICB,1998,393.0
NGRCB,1998,565.0
NGTCB,1998,2803.0
NGTPB,1998,2.3
NGTXB,1998,2803.0
NNTCB,1998,0.0
NUEGB,1998,0.0
NUETB,1998,0.0
OHICB,1998,0.0
OPICB,1998,10412.0
OPTCB,1998,10412.0
OPTXB,1998,10412.0
P1ICB,1998,14860.0
P1TCB,1998,15874.0
P1TXB,1998,15874.0
PAACB,1998,114518.0
PACCB,1998,13580.0
PAEIB,1998,82264.0
PAICB,1998,22185.0
PARCB,1998,961.0
PATCB,1998,233508.0
PATPB,1998,192.2
PATXB,1998,151244.0
PCCCB,1998,0.0
PCEIB,1998,0.0
PCICB,1998,2183.0
PCTCB,1998,2183.0
PCTXB,1998,2183.0
PLICB,1998,0.0
PMTCB,1998,233508.0
PPICB,1998,0.0
PPTCB,1998,0.0
PQACB,1998,0.0
PQCCB,1998,0.0
PQICB,1998,0.0
PQRCB,1998,0.0
PQTCB,1998,0.0
PQTXB,1998,0.0
PYICB,1998,0.0
PYTCB,1998,0.0
RETCB,1998,21657.0
RFACB,1998,2410.0
RFCCB,1998,10711.0
RFEIB,1998,68222.0
RFICB,1998,1918.0
RFTCB,1998,83261.0
RFTXB,1998,15040.0
SFCCB,1998,1845.0
SFEIB,1998,0.0
SFINB,1998,393.0
SFRCB,1998,565.0
SFTCB,1998,2803.0
SGICB,1998,13199.0
SNICB,1998,0.0
SOCCB,1998,4.0
SOEGB,1998,0.0
SOICB,1998,1.0
SORCB,1998,1253.0
SOTCB,1998,1257.0
SOTXB,1998,1257.0
TEACB,1998,114518.0
TEAPB,1998,94.2
TECCB,1998,45896.0
TECPB,1998,37.8
TEEIB,1998,105628.0
TEICB,1998,80641.0
TEIPB,1998,66.4
TERCB,1998,32332.0
TERPB,1998,26.6
TETCB,1998,273387.0
TETGR,1998,5.03
TETPB,1998,225.0
TETXB,1998,273387.0
TNACB,1998,114518.0
TNCCB,1998,23250.0
TNICB,1998,50366.0
TNRCB,1998,11224.0
TNTXB,1998,199358.0
TPOPP,1998,1215.0
UOICB,1998,-2883.0
USICB,1998,0.0
WDCCB,1998,0.0
WDEIB,1998,0.0
WDICB,1998,0.0
WDRCB,1998,0.0
WDTCB,1998,0.0
WSCCB,1998,0.0
WSEIB,1998,5423.0
WSICB,1998,11125.0
WSTCB,1998,16548.0
WWCCB,1998,0.0
WWEIB,1998,5423.0
WWICB,1998,11125.0
WWTCB,1998,16548.0
WWTXB,1998,11125.0
WXICB,1998,59.0
WYCCB,1998,0.0
WYEGB,1998,197.0
WYICB,1998,0.0
WYTCB,1998,197.0
WYTXB,1998,0.0
ABICB,1999,58.0
ARICB,1999,2340.0
ARTCB,1999,2340.0
ARTXB,1999,2340.0
AVACB,1999,294.0
AVTCB,1999,294.0
AVTXB,1999,294.0
BDACB,1999,0.0
BDLCB,1999,0.0
BDTCB,1999,0.0
BFLCB,1999,0.0
BFTCB,1999,0.0
BMTCB,1999,16981.0
BQICB,1999,0.0
BQTCB,1999,0.0
BYICB,1999,0.0
BYTCB,1999,0.0
CLACB,1999,0.0
CLCCB,1999,0.0
CLEIB,1999,14999.0
CLICB,1999,2692.0
CLKCB,1999,0.0
CLOCB,1999,2692.0
CLRCB,1999,0.0
CLTCB,1999,17691.0
CLTXB,1999,2692.0
COICB,1999,0.0
DFACB,1999,12051.0
DFCCB,1999,1512.0
DFEIB,1999,14867.0
DFICB,1999,2487.0
DFRCB,1999,2.0
DFTCB,1999,30919.0
DFTXB,1999,16052.0
DKEIB,1999,14867.0
DMTCB,1999,30919.0
ELEXB,1999,0.0
ELIMB,1999,0.0
ELISB,1999,0.0
ELNIB,1999,0.0
EMACB,1999,0.0
EMCCB,1999,0.0
EMICB,1999,0.0
EMLCB,1999,0.0
EMTCB,1999,0.0
EQICB,1999,0.0
EQTCB,1999,0.0
ESACB,1999,0.0
ESCCB,1999,10046.0
ESICB,1999,12787.0
ESRCB,1999,9175.0
ESTCB,1999,32008.0
ESTXB,1999,32008.0
EYICB,1999,0.0
EYTCB,1999,0.0
FFTCB,1999,247584.0
FNICB,1999,0.0
FOICB,1999,0.0
FSICB,1999,0.0
GDPRX,1999,55174.0
GECCB,1999,4.0
GEEGB,1999,2156.0
GEICB,1999,2.0
GERCB,1999,0.0
GETCB,1999,2162.0
GETXB,1999,6.0
HLACB,1999,0.0
HLCCB,1999,899.0
HLICB,1999,0.0
HLRCB,1999,544.0
HLTCB,1999,1443.0
HLTXB,1999,1443.0
HYCCB,1999,0.0
HYEGB,1999,458.0
HYICB,1999,717.0
HYTCB,1999,1175.0
HYTXB,1999,717.0
IQICB,1999,0.0
IQTCB,1999,0.0
IYICB,1999,0.0
IYTCB,1999,0.0
JFACB,1999,53720.0
JFTCB,1999,53720.0
JFTXB,1999,53720.0
KSCCB,1999,0.0
KSICB,1999,1.0
KSRCB,1999,0.0
KSTCB,1999,1.0
KSTXB,1999,1.0
LOACB,1999,0.0
LOCCB,1999,23403.0
LOICB,1999,29789.0
LORCB,1999,21375.0
LOTCB,1999,74568.0
LOTXB,1999,74568.0
LUACB,1999,478.0
LUICB,1999,127.0
LUTCB,1999,605.0
LUTXB,1999,605.0
MBICB,1999,0.0
MGACB,1999,45707.0
MGCCB,1999,58.0
MGICB,1999,808.0
MGTCB,1999,46573.0
MGTXB,1999,46573.0
MMTCB,1999,46573.0
MSICB,1999,0.0
NAICB,1999,0.0
NGACB,1999,0.0
NGCCB,1999,1845.0
NGEIB,1999,0.0
NGICB,1999,488.0
NGRCB,1999,552.0
NGTCB,1999,2886.0
NGTPB,1999,2.4
NGTXB,1999,2886.0
NNTCB,1999,0.0
NUEGB,1999,0.0
NUETB,1999,0.0
OHICB,1999,0.0
OPICB,1999,10500.0
OPTCB,1999,10500.0
OPTXB,1999,10500.0
P1ICB,1999,15083.0
P1TCB,1999,15855.0
P1TXB,1999,15855.0
PAACB,1999,122989.0
PACCB,1999,2505.0
PAEIB,1999,83385.0
PAICB,1999,20468.0
PARCB,1999,545.0
PATCB,1999,229893.0
PATPB,1999,189.9
PATXB,1999,146508.0
PCCCB,1999,0.0
PCEIB,1999,0.0
PCICB,1999,2115.0
PCTCB,1999,2115.0
PCTXB,1999,2115.0
PLICB,1999,0.0
PMTCB,1999,229893.0
PPICB,1999,0.0
PPTCB,1999,0.0
PQACB,1999,0.0
PQCCB,1999,0.0
PQICB,1999,0.0
PQRCB,1999,0.0
PQTCB,1999,0.0
PQTXB,1999,0.0
PYICB,1999,0.0
PYTCB,1999,0.0
RETCB,1999,21767.0
RFACB,1999,10739.0
RFCCB,1999,36.0
RFEIB,1999,68518.0
RFICB,1999,2090.0
RFTCB,1999,81383.0
RFTXB,1999,12866.0
SFCCB,1999,1845.0
SFEIB,1999,0.0
SFINB,1999,488.0
SFRCB,1999,552.0
SFTCB,1999,2886.0
SGICB,1999,12993.0
SNICB,1999,0.0
SOCCB,1999,4.0
SOEGB,1999,0.0
SOICB,1999,1.0
SORCB,1999,1276.0
SOTCB,1999,1281.0
SOTXB,1999,1281.0
TEACB,1999,122989.0
TEAPB,1999,101.6
TECCB,1999,35962.0
TECPB,1999,29.7
TEEIB,1999,106576.0
TEICB,1999,78028.0
TEIPB,1999,64.5
TERCB,1999,32372.0
TERPB,1999,26.7
TETCB,1999,269352.0
TETGR,1999,4.88
TETPB,1999,222.5
TETXB,1999,269352.0
TNACB,1999,122989.0
TNCCB,1999,12559.0
TNICB,1999,48239.0
TNRCB,1999,10996.0
TNTXB,1999,194784.0
TPOPP,1999,1210.0
UOICB,1999,-2603.0
USICB,1999,0.0
WDCCB,1999,0.0
WDEIB,1999,0.0
WDICB,1999,0.0
WDRCB,1999,0.0
WDTCB,1999,0.0
WSCCB,1999,0.0
WSEIB,1999,5410.0
WSICB,1999,11571.0
WSTCB,1999,16981.0
WWCCB,1999,0.0
WWEIB,1999,5410.0
WWICB,1999,11571.0
WWTCB,1999,16981.0
WWTXB,1999,11571.0
WXICB,1999,53.0
WYCCB,1999,0.0
WYEGB,1999,169.0
WYICB,1999,0.0
WYTCB,1999,169.0
WYTXB,1999,0.0
ABICB,2000,34.0
ARICB,2000,4009.0
ARTCB,2000,4009.0
ARTXB,2000,4009.0
AVACB,2000,226.0
AVTCB,2000,226.0
AVTXB,2000,226.0
BDACB,2000,0.0
BDLCB,2000,0.0
BDTCB,2000,0.0
BFLCB,2000,0.0
BFTCB,2000,0.0
BMTCB,2000,15194.0
BQICB,2000,0.0
BQTCB,2000,0.0
BYICB,2000,0.0
BYTCB,2000,0.0
CLACB,2000,0.0
CLCCB,2000,0.0
CLEIB,2000,15514.0
CLICB,2000,2139.0
CLKCB,2000,0.0
CLOCB,2000,2139.0
CLRCB,2000,0.0
CLTCB,2000,17653.0
CLTXB,2000,2139.0
COICB,2000,0.0
DFACB,2000,9470.0
DFCCB,2000,1271.0
DFEIB,2000,16148.0
DFICB,2000,2751.0
DFRCB,2000,2.0
DFTCB,2000,29642.0
DFTXB,2000,13494.0
DKEIB,2000,16148.0
DMTCB,2000,29642.0
ELEXB,2000,0.0
ELIMB,2000,0.0
ELISB,2000,0.0
ELNIB,2000,0.0
EMACB,2000,0.0
EMCCB,2000,0.0
EMICB,2000,0.0
EMLCB,2000,0.0
EMTCB,2000,0.0
EQICB,2000,0.0
EQTCB,2000,0.0
ESACB,2000,0.0
ESCCB,2000,10550.0
ESICB,2000,13081.0
ESRCB,2000,9433.0
ESTCB,2000,33064.0
ESTXB,2000,33064.0
EYICB,2000,0.0
EYTCB,2000,0.0
FFTCB,2000,252920.0
FNICB,2000,0.0
FOICB,2000,0.0
FSICB,2000,0.0
GDPRX,2000,56441.0
GECCB,2000,6.0
GEEGB,2000,2673.0
GEICB,2000,2.0
GERCB,2000,0.0
GETCB,2000,2681.0
GETXB,2000,8.0
HLACB,2000,0.0
HLCCB,2000,1228.0
HLICB,2000,167.0
HLRCB,2000,743.0
HLTCB,2000,2138.0
HLTXB,2000,2138.0
HYCCB,2000,0.0
HYEGB,2000,441.0
HYICB,2000,615.0
HYTCB,2000,1055.0
HYTXB,2000,615.0
IQICB,2000,0.0
IQTCB,2000,0.0
IYICB,2000,0.0
IYTCB,2000,0.0
JFACB,2000,53511.0
JFTCB,2000,53511.0
JFTXB,2000,53511.0
KSCCB,2000,1.0
KSICB,2000,0.0
KSRCB,2000,0.0
KSTCB,2000,1.0
KSTXB,2000,1.0
LOACB,2000,0.0
LOCCB,2000,24063.0
LOICB,2000,29835.0
LORCB,2000,21514.0
LOTCB,2000,75413.0
LOTXB,2000,75413.0
LUACB,2000,471.0
LUICB,2000,125.0
LUTCB,2000,596.0
LUTXB,2000,596.0
MBICB,2000,0.0
MGACB,2000,47423.0
MGCCB,2000,59.0
MGICB,2000,832.0
MGTCB,2000,48314.0
MGTXB,2000,48314.0
MMTCB,2000,48314.0
MSICB,2000,0.0
NAICB,2000,0.0
NGACB,2000,0.0
NGCCB,2000,1854.0
NGEIB,2000,0.0
NGICB,2000,561.0
NGRCB,2000,560.0
NGTCB,2000,2975.0
NGTPB,2000,2.5
NGTXB,2000,2975.0
NNTCB,2000,76.0
NUEGB,2000,0.0
NUETB,2000,0.0
OHICB,2000,0.0
OPICB,2000,9544.0
OPTCB,2000,9544.0
OPTXB,2000,9544.0
P1ICB,2000,15886.0
P1TCB,2000,16584.0
P1TXB,2000,16584.0
PAACB,2000,125096.0
PACCB,2000,2611.0
PAEIB,2000,84350.0
PAICB,2000,22388.0
PARCB,2000,745.0
PATCB,2000,235191.0
PATPB,2000,193.8
PATXB,2000,150840.0
PCCCB,2000,0.0
PCEIB,2000,0.0
PCICB,2000,2208.0
PCTCB,2000,2208.0
PCTXB,2000,2208.0
PLICB,2000,0.0
PMTCB,2000,235191.0
PPICB,2000,0.0
PPTCB,2000,0.0
PQACB,2000,0.0
PQCCB,2000,0.0
PQICB,2000,0.0
PQRCB,2000,0.0
PQTCB,2000,0.0
PQTXB,2000,0.0
PYICB,2000,0.0
PYTCB,2000,0.0
RETCB,2000,20386.0
RFACB,2000,13995.0
RFCCB,2000,52.0
RFEIB,2000,68202.0
RFICB,2000,2751.0
RFTCB,2000,85001.0
RFTXB,2000,16799.0
SFCCB,2000,1807.0
SFEIB,2000,0.0
SFINB,2000,547.0
SFRCB,2000,545.0
SFTCB,2000,2899.0
SGICB,2000,13089.0
SNICB,2000,0.0
SOCCB,2000,5.0
SOEGB,2000,0.0
SOICB,2000,1.0
SORCB,2000,1277.0
SOTCB,2000,1283.0
SOTXB,2000,1283.0
TEACB,2000,125096.0
TEAPB,2000,103.1
TECCB,2000,37282.0
TECPB,2000,30.7
TEEIB,2000,108477.0
TEICB,2000,77944.0
TEIPB,2000,64.2
TERCB,2000,32984.0
TERPB,2000,27.2
TETCB,2000,273307.0
TETGR,2000,4.84
TETPB,2000,225.2
TETXB,2000,273307.0
TNACB,2000,125096.0
TNCCB,2000,13220.0
TNICB,2000,48109.0
TNRCB,2000,11469.0
TNTXB,2000,197894.0
TPOPP,2000,1214.0
UOICB,2000,-3626.0
USICB,2000,0.0
WDCCB,2000,0.0
WDEIB,2000,0.0
WDICB,2000,0.0
WDRCB,2000,0.0
WDTCB,2000,0.0
WSCCB,2000,0.0
WSEIB,2000,5325.0
WSICB,2000,9869.0
WSTCB,2000,15194.0
WWCCB,2000,0.0
WWEIB,2000,5325.0
WWICB,2000,9869.0
WWTCB,2000,15194.0
WWTXB,2000,9869.0
WXICB,2000,46.0
WYCCB,2000,0.0
WYEGB,2000,173.0
WYICB,2000,0.0
WYTCB,2000,173.0
WYTXB,2000,0.0
ABICB,2001,55.0
ARICB,2001,2271.0
ARTCB,2001,2271.0
ARTXB,2001,2271.0
AVACB,2001,244.0
AVTCB,2001,244.0
AVTXB,2001,244.0
BDACB,2001,7.0
BDLCB,2001,0.0
BDTCB,2001,7.0
BFLCB,2001,0.0
BFTCB,2001,7.0
BMTCB,2001,7954.0
BQICB,2001,0.0
BQTCB,2001,0.0
BYICB,2001,0.0
BYTCB,2001,0.0
CLACB,2001,0.0
CLCCB,2001,0.0
CLEIB,2001,15730.0
CLICB,2001,2044.0
CLKCB,2001,0.0
CLOCB,2001,2044.0
CLRCB,2001,0.0
CLTCB,2001,17774.0
CLTXB,2001,2044.0
COICB,2001,0.0
DFACB,2001,14287.0
DFCCB,2001,793.0
DFEIB,2001,17312.0
DFICB,2001,2751.0
DFRCB,2001,2.0
DFTCB,2001,35144.0
DFTXB,2001,17832.0
DKEIB,2001,17312.0
DMTCB,2001,35144.0
ELEXB,2001,0.0
ELIMB,2001,0.0
ELISB,2001,0.0
ELNIB,2001,0.0
EMACB,2001,0.0
EMCCB,2001,0.0
EMICB,2001,0.0
EMLCB,2001,0.0
EMTCB,2001,0.0
EQICB,2001,0.0
EQTCB,2001,0.0
ESACB,2001,0.0
ESCCB,2001,10892.0
ESICB,2001,12931.0
ESRCB,2001,9562.0
ESTCB,2001,33385.0
ESTXB,2001,33385.0
EYICB,2001,0.0
EYTCB,2001,0.0
FFTCB,2001,257725.0
FNICB,2001,0.0
FOICB,2001,0.0
FSICB,2001,0.0
GDPRX,2001,56133.0
GECCB,2001,6.0
GEEGB,2001,2135.0
GEICB,2001,2.0
GERCB,2001,0.0
GETCB,2001,2143.0
GETXB,2001,8.0
HLACB,2001,0.0
HLCCB,2001,1246.0
HLICB,2001,209.0
HLRCB,2001,754.0
HLTCB,2001,2209.0
HLTXB,2001,2209.0
HYCCB,2001,0.0
HYEGB,2001,520.0
HYICB,2001,521.0
HYTCB,2001,1041.0
HYTXB,2001,521.0
IQICB,2001,0.0
IQTCB,2001,0.0
IYICB,2001,0.0
IYTCB,2001,0.0
JFACB,2001,50437.0
JFTCB,2001,50437.0
JFTXB,2001,50437.0
KSCCB,2001,0.0
KSICB,2001,1.0
KSRCB,2001,0.0
KSTCB,2001,1.0
KSTXB,2001,1.0
LOACB,2001,0.0
LOCCB,2001,23453.0
LOICB,2001,27845.0
LORCB,2001,20590.0
LOTCB,2001,71888.0
LOTXB,2001,71888.0
LUACB,2001,431.0
LUICB,2001,114.0
LUTCB,2001,546.0
LUTXB,2001,546.0
MBICB,2001,0.0
MGACB,2001,49805.0
MGCCB,2001,60.0
MGICB,2001,635.0
MGTCB,2001,50500.0
MGTXB,2001,50500.0
MMTCB,2001,50500.0
MSICB,2001,0.0
NAICB,2001,0.0
NGACB,2001,0.0
NGCCB,2001,1812.0
NGEIB,2001,0.0
NGICB,2001,551.0
NGRCB,2001,557.0
NGTCB,2001,2920.0
NGTPB,2001,2.4
NGTXB,2001,2920.0
NNTCB,2001,134.0
NUEGB,2001,0.0
NUETB,2001,0.0
OHICB,2001,0.0
OPICB,2001,12686.0
OPTCB,2001,12686.0
OPTXB,2001,12686.0
P1ICB,2001,17334.0
P1TCB,2001,18010.0
P1TXB,2001,18010.0
PAACB,2001,131913.0
PACCB,2001,2133.0
PAEIB,2001,84037.0
PAICB,2001,20979.0
PARCB,2001,756.0
PATCB,2001,239817.0
PATPB,2001,195.6
PATXB,2001,155781.0
PCCCB,2001,0.0
PCEIB,2001,0.0
PCICB,2001,2263.0
PCTCB,2001,2263.0
PCTXB,2001,2263.0
PLICB,2001,0.0
PMTCB,2001,239817.0
PPICB,2001,0.0
PPTCB,2001,0.0
PQACB,2001,0.0
PQCCB,2001,0.0
PQICB,2001,0.0
PQRCB,2001,0.0
PQTCB,2001,0.0
PQTXB,2001,0.0
PYICB,2001,0.0
PYTCB,2001,0.0
RETCB,2001,12396.0
RFACB,2001,16709.0
RFCCB,2001,34.0
RFEIB,2001,66725.0
RFICB,2001,50.0
RFTCB,2001,83518.0
RFTXB,2001,16793.0
SFCCB,2001,1729.0
SFEIB,2001,0.0
SFINB,2001,526.0
SFRCB,2001,531.0
SFTCB,2001,2786.0
SGICB,2001,13315.0
SNICB,2001,0.0
SOCCB,2001,6.0
SOEGB,2001,0.0
SOICB,2001,1.0
SORCB,2001,1230.0
SOTCB,2001,1237.0
SOTXB,2001,1237.0
TEACB,2001,131920.0
TEAPB,2001,107.6
TECCB,2001,36573.0
TECPB,2001,29.8
TEEIB,2001,105273.0
TEICB,2001,69465.0
TEIPB,2001,56.7
TERCB,2001,32163.0
TERPB,2001,26.2
TETCB,2001,270121.0
TETGR,2001,4.81
TETPB,2001,220.3
TETXB,2001,270121.0
TNACB,2001,131920.0
TNCCB,2001,13120.0
TNICB,2001,41621.0
TNRCB,2001,11573.0
TNTXB,2001,198233.0
TPOPP,2001,1226.0
UOICB,2001,-685.0
USICB,2001,0.0
WDCCB,2001,0.0
WDEIB,2001,0.0
WDICB,2001,36.0
WDRCB,2001,0.0
WDTCB,2001,36.0
WSCCB,2001,0.0
WSEIB,2001,2830.0
WSICB,2001,5080.0
WSTCB,2001,7910.0
WWCCB,2001,0.0
WWEIB,2001,2830.0
WWICB,2001,5117.0
WWTCB,2001,7947.0
WWTXB,2001,5117.0
WXICB,2001,0.0
WYCCB,2001,0.0
WYEGB,2001,22.0
WYICB,2001,0.0
WYTCB,2001,22.0
WYTXB,2001,0.0
ABICB,2002,67.0
ARICB,2002,710.0
ARTCB,2002,710.0
ARTXB,2002,710.0
AVACB,2002,89.0
AVTCB,2002,89.0
AVTXB,2002,89.0
BDACB,2002,11.0
BDLCB,2002,0.0
BDTCB,2002,11.0
BFLCB,2002,0.0
BFTCB,2002,11.0
BMTCB,2002,7491.0
BQICB,2002,0.0
BQTCB,2002,0.0
BYICB,2002,0.0
BYTCB,2002,0.0
CLACB,2002,0.0
CLCCB,2002,0.0
CLEIB,2002,15963.0
CLICB,2002,655.0
CLKCB,2002,0.0
CLOCB,2002,655.0
CLRCB,2002,0.0
CLTCB,2002,16618.0
CLTXB,2002,655.0
COICB,2002,0.0
DFACB,2002,19372.0
DFCCB,2002,1805.0
DFEIB,2002,23199.0
DFICB,2002,2673.0
DFRCB,2002,2.0
DFTCB,2002,47051.0
DFTXB,2002,23852.0
DKEIB,2002,23199.0
DMTCB,2002,47051.0
ELEXB,2002,0.0
ELIMB,2002,0.0
ELISB,2002,0.0
ELNIB,2002,0.0
EMACB,2002,0.0
EMCCB,2002,0.0
EMICB,2002,0.0
EMLCB,2002,0.0
EMTCB,2002,0.0
EQICB,2002,0.0
EQTCB,2002,0.0
ESACB,2002,0.0
ESCCB,2002,10996.0
ESICB,2002,12865.0
ESRCB,2002,9889.0
ESTCB,2002,33750.0
ESTXB,2002,33750.0
EYICB,2002,0.0
EYTCB,2002,0.0
FFTCB,2002,274199.0
FNICB,2002,0.0
FOICB,2002,0.0
FSICB,2002,0.0
GDPRX,2002,57914.0
GECCB,2002,6.0
GEEGB,2002,740.0
GEICB,2002,2.0
GERCB,2002,0.0
